	ABC.id
63429	chr17:21176187-21176687_C17orf51
63385	chr17:21515655-21516155_MAP2K3
63412	chr17:21515655-21516155_USP22
63411	chr17:21517069-21517569_USP22
63404	chr17:21752238-21752738_USP22
63377	chr17:21752238-21752738_MAP2K3
63434	chr17:21753011-21753511_C17orf51
63417	chr17:21754821-21755321_TMEM11
63403	chr17:21754821-21755321_USP22
63390	chr17:21754821-21755321_DHRS7B
63414	chr17:21849784-21850284_TMEM11
63401	chr17:21849784-21850284_USP22
63373	chr17:21849784-21850284_MAP2K3
63428	chr17:21849784-21850284_C17orf51
63375	chr17:22007093-22007593_MAP2K3
63416	chr17:22007093-22007593_TMEM11
63430	chr17:22007093-22007593_C17orf51
20832	chr17:25416017-25416517_NLK
20842	chr17:25416017-25416517_WSB1
20825	chr17:25416017-25416517_LGALS9
20849	chr17:25416017-25416517_KSR1
20826	chr17:25433632-25434132_LGALS9
20834	chr17:25683289-25683789_NLK
20844	chr17:25683289-25683789_WSB1
20858	chr17:25683289-25683789_LYRM9
20835	chr17:25773805-25774305_NLK
20877	chr17:25773805-25774305_IFT20
20867	chr17:25773805-25774305_TNFAIP1
20845	chr17:25773805-25774305_WSB1
20828	chr17:25773805-25774305_LGALS9
20859	chr17:25773805-25774305_LYRM9
20914	chr17:25773805-25774305_TMEM199
20852	chr17:25773805-25774305_KSR1
20896	chr17:25773805-25774305_POLDIP2
20963	chr17:26313784-26314284_ALDOC
20868	chr17:26313784-26314284_TNFAIP1
20897	chr17:26313784-26314284_POLDIP2
21051	chr17:26313784-26314284_RPL23A
20947	chr17:26313784-26314284_PIGS
20836	chr17:26313784-26314284_NLK
20860	chr17:26313784-26314284_LYRM9
20971	chr17:26313784-26314284_SUPT6H
20853	chr17:26313784-26314284_KSR1
20979	chr17:26313784-26314284_PHF12
20888	chr17:26313784-26314284_TMEM97
20987	chr17:26313784-26314284_SDF2
20915	chr17:26313784-26314284_TMEM199
21019	chr17:26313784-26314284_TLCD1
20846	chr17:26313784-26314284_WSB1
21028	chr17:26356002-26356502_PROCA1
20847	chr17:26356002-26356502_WSB1
21036	chr17:26356002-26356502_DHRS13
21004	chr17:26356002-26356502_ERAL1
20898	chr17:26356002-26356502_POLDIP2
20837	chr17:26356002-26356502_NLK
20980	chr17:26356002-26356502_PHF12
20972	chr17:26356002-26356502_SUPT6H
20964	chr17:26356002-26356502_ALDOC
21020	chr17:26356002-26356502_TLCD1
20948	chr17:26356002-26356502_PIGS
20916	chr17:26356002-26356502_TMEM199
20940	chr17:26356002-26356502_TRAF4
20861	chr17:26356002-26356502_LYRM9
20862	chr17:26361144-26361644_LYRM9
20838	chr17:26361144-26361644_NLK
20957	chr17:26361144-26361644_UNC119
20965	chr17:26361144-26361644_ALDOC
20891	chr17:26973769-26974269_TMEM97
21006	chr17:26973769-26974269_ERAL1
20863	chr17:26973769-26974269_LYRM9
20998	chr17:26973769-26974269_FLOT2
21046	chr17:26973769-26974269_FAM222B
20839	chr17:26973769-26974269_NLK
20966	chr17:26973769-26974269_ALDOC
21105	chr17:26973769-26974269_TP53I13
20934	chr17:26973769-26974269_SPAG5
21075	chr17:26973769-26974269_TAOK1
21110	chr17:26973769-26974269_CORO6
20881	chr17:26973769-26974269_IFT20
20958	chr17:26973769-26974269_UNC119
20926	chr17:26973769-26974269_KIAA0100
21054	chr17:26973769-26974269_RPL23A
20974	chr17:26973769-26974269_SUPT6H
20950	chr17:26973769-26974269_PIGS
20918	chr17:26973769-26974269_TMEM199
21022	chr17:26973769-26974269_TLCD1
21080	chr17:26973769-26974269_ABHD15
21038	chr17:26973769-26974269_DHRS13
21030	chr17:26973769-26974269_PROCA1
20871	chr17:26973769-26974269_TNFAIP1
21086	chr17:27192210-27192710_ANKRD13B
20991	chr17:27192210-27192710_SDF2
21055	chr17:27192210-27192710_RPL23A
20927	chr17:27192210-27192710_KIAA0100
21023	chr17:27192210-27192710_TLCD1
20919	chr17:27192210-27192710_TMEM199
20901	chr17:27192210-27192710_POLDIP2
21106	chr17:27192210-27192710_TP53I13
21081	chr17:27192210-27192710_ABHD15
21116	chr17:27192210-27192710_MYO18A
21111	chr17:27192210-27192710_CORO6
21076	chr17:27192210-27192710_TAOK1
20943	chr17:27192210-27192710_TRAF4
21007	chr17:27192210-27192710_ERAL1
21039	chr17:27192210-27192710_DHRS13
21031	chr17:27192210-27192710_PROCA1
20935	chr17:27192210-27192710_SPAG5
21101	chr17:27192210-27192710_GIT1
20910	chr17:27192210-27192710_SLC46A1
21096	chr17:27192210-27192710_NUFIP2
20999	chr17:27192210-27192710_FLOT2
21047	chr17:27192210-27192710_FAM222B
20864	chr17:27192210-27192710_LYRM9
21091	chr17:27192210-27192710_TIAF1
20920	chr17:27199685-27200185_TMEM199
21082	chr17:27199685-27200185_ABHD15
21024	chr17:27199685-27200185_TLCD1
21016	chr17:27199685-27200185_NEK8
21097	chr17:27199685-27200185_NUFIP2
20952	chr17:27199685-27200185_PIGS
20928	chr17:27199685-27200185_KIAA0100
21040	chr17:27199685-27200185_DHRS13
21048	chr17:27199685-27200185_FAM222B
21077	chr17:27199685-27200185_TAOK1
21000	chr17:27199685-27200185_FLOT2
21102	chr17:27199685-27200185_GIT1
20936	chr17:27199685-27200185_SPAG5
21112	chr17:27199685-27200185_CORO6
21117	chr17:27199685-27200185_MYO18A
20883	chr17:27199685-27200185_IFT20
20944	chr17:27199685-27200185_TRAF4
20841	chr17:27199685-27200185_NLK
20902	chr17:27199685-27200185_POLDIP2
20903	chr17:27564310-27564810_POLDIP2
20961	chr17:27564310-27564810_UNC119
20894	chr17:27564310-27564810_TMEM97
20953	chr17:27564310-27564810_PIGS
21083	chr17:27564310-27564810_ABHD15
21041	chr17:27564310-27564810_DHRS13
21049	chr17:27564310-27564810_FAM222B
21078	chr17:27564310-27564810_TAOK1
20969	chr17:27564310-27564810_ALDOC
21088	chr17:27564310-27564810_ANKRD13B
21098	chr17:27564310-27564810_NUFIP2
21108	chr17:27564310-27564810_TP53I13
21126	chr17:27564310-27564810_NSRP1
21129	chr17:27564310-27564810_SSH2
21017	chr17:27564310-27564810_NEK8
20913	chr17:27570686-27571186_SLC46A1
20930	chr17:27570686-27571186_KIAA0100
20885	chr17:27570686-27571186_IFT20
20978	chr17:27570686-27571186_SUPT6H
21109	chr17:27570686-27571186_TP53I13
20970	chr17:27570686-27571186_ALDOC
21130	chr17:27570686-27571186_SSH2
21099	chr17:27570686-27571186_NUFIP2
20962	chr17:27570686-27571186_UNC119
21114	chr17:27570686-27571186_CORO6
21104	chr17:27570686-27571186_GIT1
21018	chr17:27570686-27571186_NEK8
20954	chr17:27570686-27571186_PIGS
21094	chr17:27570686-27571186_TIAF1
20904	chr17:27570686-27571186_POLDIP2
21026	chr17:27570686-27571186_TLCD1
20946	chr17:27570686-27571186_TRAF4
21050	chr17:27570686-27571186_FAM222B
20875	chr17:27570686-27571186_TNFAIP1
21084	chr17:27570686-27571186_ABHD15
20895	chr17:27570686-27571186_TMEM97
21079	chr17:27570686-27571186_TAOK1
21058	chr17:27570686-27571186_RPL23A
20994	chr17:27570686-27571186_SDF2
21128	chr17:29020722-29021222_NSRP1
21143	chr17:29020722-29021222_RAB11FIP4
21146	chr17:29020722-29021222_NF1
21151	chr17:29020722-29021222_TEFM
21131	chr17:29020722-29021222_SSH2
21203	chr17:29876783-29877283_PSMD11
21171	chr17:29876783-29877283_LRRC37B
21158	chr17:29876783-29877283_CRLF3
21144	chr17:29876783-29877283_RAB11FIP4
21213	chr17:30129508-30130008_RHOT1
21190	chr17:30129508-30130008_UTP6
21181	chr17:30129508-30130008_ZNF207
21222	chr17:30129508-30130008_SUZ12
21172	chr17:30129508-30130008_LRRC37B
21153	chr17:30129508-30130008_TEFM
21204	chr17:30129508-30130008_PSMD11
21156	chr17:30129508-30130008_ATAD5
21159	chr17:30129508-30130008_CRLF3
21236	chr17:31209698-31210198_MYO1D
21173	chr17:31209698-31210198_LRRC37B
21229	chr17:31209698-31210198_TMEM98
21182	chr17:31209698-31210198_ZNF207
21191	chr17:31209698-31210198_UTP6
21214	chr17:31209698-31210198_RHOT1
21164	chr17:31209698-31210198_CDK5R1
21196	chr17:31209698-31210198_C17orf75
21223	chr17:31209698-31210198_SUZ12
21205	chr17:31209698-31210198_PSMD11
21206	chr17:31221175-31221675_PSMD11
21230	chr17:31221175-31221675_TMEM98
21183	chr17:31221175-31221675_ZNF207
21215	chr17:31221175-31221675_RHOT1
21197	chr17:31221175-31221675_C17orf75
21175	chr17:31224396-31224896_LRRC37B
21166	chr17:31224396-31224896_CDK5R1
21184	chr17:31224396-31224896_ZNF207
21193	chr17:31224396-31224896_UTP6
21198	chr17:31224396-31224896_C17orf75
21231	chr17:31224396-31224896_TMEM98
21238	chr17:31224396-31224896_MYO1D
21216	chr17:31224396-31224896_RHOT1
21207	chr17:31224396-31224896_PSMD11
21167	chr17:31236844-31237344_CDK5R1
21208	chr17:31236844-31237344_PSMD11
21185	chr17:31236844-31237344_ZNF207
21239	chr17:31236844-31237344_MYO1D
21226	chr17:31236844-31237344_SUZ12
21176	chr17:31236844-31237344_LRRC37B
21232	chr17:31236844-31237344_TMEM98
21200	chr17:31237711-31238211_C17orf75
21168	chr17:31237711-31238211_CDK5R1
21240	chr17:31237711-31238211_MYO1D
21177	chr17:31237711-31238211_LRRC37B
21186	chr17:31237711-31238211_ZNF207
21233	chr17:31237711-31238211_TMEM98
21227	chr17:31237711-31238211_SUZ12
21219	chr17:31239254-31239754_RHOT1
21234	chr17:31239254-31239754_TMEM98
21187	chr17:31239254-31239754_ZNF207
21241	chr17:31239254-31239754_MYO1D
21228	chr17:31239254-31239754_SUZ12
21169	chr17:31239254-31239754_CDK5R1
21178	chr17:31239254-31239754_LRRC37B
21210	chr17:31239254-31239754_PSMD11
21235	chr17:31289204-31289704_TMEM98
21242	chr17:31289204-31289704_MYO1D
21202	chr17:31289204-31289704_C17orf75
21188	chr17:31289204-31289704_ZNF207
21170	chr17:31289204-31289704_CDK5R1
21179	chr17:31289204-31289704_LRRC37B
21267	chr17:32739996-32740496_RAD51D
21249	chr17:32739996-32740496_LIG3
21253	chr17:33032993-33033493_NLE1
21250	chr17:33032993-33033493_AP2B1
21261	chr17:33032993-33033493_PEX12
21243	chr17:33032993-33033493_SLFN14
21264	chr17:33032993-33033493_RAD51D
21246	chr17:33032993-33033493_LIG3
21257	chr17:33032993-33033493_RFFL
21268	chr17:33032993-33033493_ZNF830
21262	chr17:33673277-33673777_PEX12
21254	chr17:33673277-33673777_NLE1
21244	chr17:33673277-33673777_SLFN14
21258	chr17:33673277-33673777_RFFL
21248	chr17:34259027-34259527_LIG3
21259	chr17:34259027-34259527_RFFL
21255	chr17:34259027-34259527_NLE1
21374	chr17:36857058-36857558_TCAP
21449	chr17:36857058-36857558_ERBB2
21450	chr17:37023798-37024298_ERBB2
21494	chr17:37023798-37024298_MIEN1
21483	chr17:37023798-37024298_GRB7
21474	chr17:37023798-37024298_CDK12
21387	chr17:37023798-37024298_LASP1
21431	chr17:37023798-37024298_RPL23
21403	chr17:37023798-37024298_RPL19
21363	chr17:37023798-37024298_PGAP3
21462	chr17:37023798-37024298_PNMT
21413	chr17:37024327-37024827_FBXL20
21485	chr17:37157906-37158406_GRB7
21405	chr17:37157906-37158406_RPL19
21414	chr17:37157906-37158406_FBXL20
21389	chr17:37157906-37158406_LASP1
21505	chr17:37157906-37158406_GSDMB
21396	chr17:37157906-37158406_CACNB1
21433	chr17:37157906-37158406_RPL23
21527	chr17:37157906-37158406_ORMDL3
21516	chr17:37157906-37158406_PSMD3
21365	chr17:37157906-37158406_PGAP3
21440	chr17:37157906-37158406_STARD3
21496	chr17:37157906-37158406_MIEN1
21452	chr17:37157906-37158406_ERBB2
21406	chr17:37170645-37171145_RPL19
21486	chr17:37170645-37171145_GRB7
21477	chr17:37170645-37171145_CDK12
21390	chr17:37170645-37171145_LASP1
21415	chr17:37170645-37171145_FBXL20
21434	chr17:37170645-37171145_RPL23
21506	chr17:37170645-37171145_GSDMB
21378	chr17:37170645-37171145_TCAP
21453	chr17:37170645-37171145_ERBB2
21528	chr17:37170645-37171145_ORMDL3
21497	chr17:37170645-37171145_MIEN1
21407	chr17:37362622-37363122_RPL19
21487	chr17:37362622-37363122_GRB7
21498	chr17:37362622-37363122_MIEN1
21425	chr17:37362622-37363122_MED1
21379	chr17:37362622-37363122_TCAP
21391	chr17:37362622-37363122_LASP1
21574	chr17:37362622-37363122_NR1D1
21565	chr17:37362622-37363122_RAPGEFL1
21556	chr17:37362622-37363122_CASC3
21478	chr17:37362622-37363122_CDK12
21398	chr17:37362622-37363122_CACNB1
21435	chr17:37362622-37363122_RPL23
21519	chr17:37773856-37774356_PSMD3
21584	chr17:37773856-37774356_MSL1
21592	chr17:37773856-37774356_IGFBP4
21426	chr17:37773856-37774356_MED1
21608	chr17:37773856-37774356_TOP2A
21539	chr17:37773856-37774356_THRA
21380	chr17:37773856-37774356_TCAP
21392	chr17:37773856-37774356_LASP1
21530	chr17:37773856-37774356_ORMDL3
21408	chr17:37773856-37774356_RPL19
21399	chr17:37773856-37774356_CACNB1
21616	chr17:37773856-37774356_RARA
21600	chr17:37773856-37774356_CDC6
21467	chr17:37773856-37774356_PNMT
21455	chr17:37773856-37774356_ERBB2
21443	chr17:37773856-37774356_STARD3
21479	chr17:37773856-37774356_CDK12
21436	chr17:37773856-37774356_RPL23
21488	chr17:37773856-37774356_GRB7
21499	chr17:37773856-37774356_MIEN1
21480	chr17:38161712-38162212_CDK12
21456	chr17:38161712-38162212_ERBB2
21531	chr17:38161712-38162212_ORMDL3
21567	chr17:38161712-38162212_RAPGEFL1
21489	chr17:38161712-38162212_GRB7
21400	chr17:38161712-38162212_CACNB1
21632	chr17:38161712-38162212_SMARCE1
21540	chr17:38161712-38162212_THRA
21509	chr17:38161712-38162212_GSDMB
21549	chr17:38161712-38162212_MED24
21409	chr17:38161712-38162212_RPL19
21593	chr17:38161712-38162212_IGFBP4
21427	chr17:38161712-38162212_MED1
21617	chr17:38161712-38162212_RARA
21609	chr17:38161712-38162212_TOP2A
21654	chr17:38161712-38162212_KRT10
21585	chr17:38161712-38162212_MSL1
21520	chr17:38161712-38162212_PSMD3
21625	chr17:38161712-38162212_WIPF2
21641	chr17:38161712-38162212_TMEM99
21500	chr17:38161712-38162212_MIEN1
21418	chr17:38161712-38162212_FBXL20
21444	chr17:38161712-38162212_STARD3
21457	chr17:38267847-38268347_ERBB2
21577	chr17:38267847-38268347_NR1D1
21550	chr17:38267847-38268347_MED24
21469	chr17:38267847-38268347_PNMT
21633	chr17:38267847-38268347_SMARCE1
21610	chr17:38267847-38268347_TOP2A
21568	chr17:38267847-38268347_RAPGEFL1
21382	chr17:38267847-38268347_TCAP
21521	chr17:38267847-38268347_PSMD3
21541	chr17:38267847-38268347_THRA
21419	chr17:38267847-38268347_FBXL20
21401	chr17:38267847-38268347_CACNB1
21481	chr17:38267847-38268347_CDK12
21627	chr17:38593488-38593988_WIPF2
21578	chr17:38593488-38593988_NR1D1
21542	chr17:38593488-38593988_THRA
21656	chr17:38593488-38593988_KRT10
21371	chr17:38593488-38593988_PGAP3
21634	chr17:38593488-38593988_SMARCE1
21587	chr17:38593488-38593988_MSL1
21611	chr17:38593488-38593988_TOP2A
21595	chr17:38593488-38593988_IGFBP4
21511	chr17:38593488-38593988_GSDMB
21491	chr17:38593488-38593988_GRB7
21569	chr17:38593488-38593988_RAPGEFL1
21470	chr17:38593488-38593988_PNMT
21383	chr17:38593488-38593988_TCAP
21458	chr17:38593488-38593988_ERBB2
21552	chr17:38689547-38690047_MED24
21612	chr17:38689547-38690047_TOP2A
21570	chr17:38689547-38690047_RAPGEFL1
21512	chr17:38689547-38690047_GSDMB
21459	chr17:38689547-38690047_ERBB2
21596	chr17:38689547-38690047_IGFBP4
21503	chr17:38689547-38690047_MIEN1
21739	chr17:38689547-38690047_KRT15
21372	chr17:38689547-38690047_PGAP3
21471	chr17:38689547-38690047_PNMT
21620	chr17:38689547-38690047_RARA
21561	chr17:38689547-38690047_CASC3
21534	chr17:38689547-38690047_ORMDL3
21523	chr17:38689547-38690047_PSMD3
21628	chr17:38689547-38690047_WIPF2
21629	chr17:38692595-38693095_WIPF2
21752	chr17:38692595-38693095_KRT19
21613	chr17:38692595-38693095_TOP2A
21740	chr17:38692595-38693095_KRT15
21385	chr17:38692595-38693095_TCAP
21373	chr17:38692595-38693095_PGAP3
21621	chr17:38692595-38693095_RARA
21580	chr17:38692595-38693095_NR1D1
21589	chr17:38692595-38693095_MSL1
21562	chr17:38692595-38693095_CASC3
21597	chr17:38692595-38693095_IGFBP4
21460	chr17:38692595-38693095_ERBB2
21448	chr17:38692595-38693095_STARD3
21572	chr17:38972747-38973247_RAPGEFL1
21554	chr17:38972747-38973247_MED24
21536	chr17:38972747-38973247_ORMDL3
21514	chr17:38972747-38973247_GSDMB
21659	chr17:38972747-38973247_KRT10
21637	chr17:38972747-38973247_SMARCE1
21545	chr17:38972747-38973247_THRA
21622	chr17:38972747-38973247_RARA
21763	chr17:38972747-38973247_JUP
21741	chr17:38972747-38973247_KRT15
21647	chr17:39000809-39001309_TMEM99
21591	chr17:39000809-39001309_MSL1
21555	chr17:39000809-39001309_MED24
21526	chr17:39000809-39001309_PSMD3
21615	chr17:39000809-39001309_TOP2A
21754	chr17:39000809-39001309_KRT19
21515	chr17:39000809-39001309_GSDMB
21582	chr17:39000809-39001309_NR1D1
21742	chr17:39000809-39001309_KRT15
21660	chr17:39000809-39001309_KRT10
21564	chr17:39000809-39001309_CASC3
21631	chr17:39000809-39001309_WIPF2
21599	chr17:39000809-39001309_IGFBP4
21955	chr17:39686361-39686861_NKIRAS2
21981	chr17:39686361-39686861_STAT3
21916	chr17:39686361-39686861_STAT5A
21942	chr17:39686361-39686861_GHDC
21755	chr17:39686361-39686861_KRT19
21903	chr17:39686361-39686861_RAB5C
21743	chr17:39686361-39686861_KRT15
21836	chr17:39686361-39686861_STAT5B
21850	chr17:39686361-39686861_PTRF
21995	chr17:39686361-39686861_CNP
21639	chr17:39686361-39686861_SMARCE1
21864	chr17:39686361-39686861_KLHL11
21996	chr17:39704111-39704611_CNP
21969	chr17:39704111-39704611_DNAJC7
22021	chr17:39704111-39704611_HSD17B1
21649	chr17:39704111-39704611_TMEM99
21766	chr17:39704111-39704611_JUP
21662	chr17:39704111-39704611_KRT10
21793	chr17:39704111-39704611_NT5C3B
21865	chr17:39704111-39704611_KLHL11
21756	chr17:39704111-39704611_KRT19
21877	chr17:39704111-39704611_ATP6V0A1
21956	chr17:39704111-39704611_NKIRAS2
21744	chr17:39704111-39704611_KRT15
21851	chr17:39704111-39704611_PTRF
21931	chr17:39704111-39704611_ACLY
21780	chr17:39704111-39704611_EIF1
22022	chr17:39835360-39835860_HSD17B1
22034	chr17:39835360-39835860_CNTNAP1
22058	chr17:39835360-39835860_COASY
22046	chr17:39835360-39835860_CCR10
21745	chr17:39835360-39835860_KRT15
21957	chr17:39835360-39835860_NKIRAS2
21944	chr17:39835360-39835860_GHDC
21932	chr17:39835360-39835860_ACLY
21866	chr17:39835360-39835860_KLHL11
21781	chr17:39835360-39835860_EIF1
22106	chr17:39835360-39835860_PSMC3IP
21757	chr17:39835360-39835860_KRT19
21650	chr17:39835360-39835860_TMEM99
21905	chr17:39835360-39835860_RAB5C
22023	chr17:39853481-39853981_HSD17B1
21795	chr17:39853481-39853981_NT5C3B
21839	chr17:39853481-39853981_STAT5B
21984	chr17:39853481-39853981_STAT3
21867	chr17:39853481-39853981_KLHL11
21958	chr17:39853481-39853981_NKIRAS2
21933	chr17:39853481-39853981_ACLY
21893	chr17:39853481-39853981_KAT2A
21919	chr17:39853481-39853981_STAT5A
21906	chr17:39853481-39853981_RAB5C
21758	chr17:39853481-39853981_KRT19
21768	chr17:39853481-39853981_JUP
22059	chr17:39853481-39853981_COASY
21972	chr17:39894197-39894697_DNAJC7
21868	chr17:39894197-39894697_KLHL11
21840	chr17:39894197-39894697_STAT5B
21880	chr17:39894197-39894697_ATP6V0A1
21854	chr17:39894197-39894697_PTRF
21934	chr17:39894197-39894697_ACLY
21959	chr17:39894197-39894697_NKIRAS2
22048	chr17:39894197-39894697_CCR10
22120	chr17:39894197-39894697_FAM134C
22036	chr17:39894197-39894697_CNTNAP1
21985	chr17:39894197-39894697_STAT3
21946	chr17:39894197-39894697_GHDC
21665	chr17:39894197-39894697_KRT10
21652	chr17:39894197-39894697_TMEM99
22024	chr17:39894197-39894697_HSD17B1
21769	chr17:39894197-39894697_JUP
21920	chr17:39894197-39894697_STAT5A
22096	chr17:39894197-39894697_TUBG1
22072	chr17:39894197-39894697_PLEKHH3
21796	chr17:39894197-39894697_NT5C3B
21999	chr17:39894197-39894697_CNP
21759	chr17:39894197-39894697_KRT19
21894	chr17:39894197-39894697_KAT2A
21960	chr17:39948989-39949489_NKIRAS2
21973	chr17:39948989-39949489_DNAJC7
22130	chr17:39948989-39949489_WNK4
22121	chr17:39948989-39949489_FAM134C
22109	chr17:39948989-39949489_PSMC3IP
22148	chr17:39948989-39949489_VPS25
22037	chr17:39948989-39949489_CNTNAP1
21855	chr17:39948989-39949489_PTRF
21653	chr17:39948989-39949489_TMEM99
21666	chr17:39948989-39949489_KRT10
21784	chr17:39948989-39949489_EIF1
21797	chr17:39948989-39949489_NT5C3B
21895	chr17:39948989-39949489_KAT2A
21760	chr17:39948989-39949489_KRT19
21841	chr17:39948989-39949489_STAT5B
21869	chr17:39948989-39949489_KLHL11
21881	chr17:39948989-39949489_ATP6V0A1
21770	chr17:39948989-39949489_JUP
22235	chr17:40435566-40436066_COA3
22185	chr17:40435566-40436066_BRCA1
22227	chr17:40435566-40436066_RPL27
22098	chr17:40435566-40436066_TUBG1
21987	chr17:40435566-40436066_STAT3
21771	chr17:40435566-40436066_JUP
22269	chr17:40435566-40436066_PTGES3L
22026	chr17:40435566-40436066_HSD17B1
22074	chr17:40435566-40436066_PLEKHH3
21749	chr17:40435566-40436066_KRT15
22038	chr17:40435566-40436066_CNTNAP1
22253	chr17:40435566-40436066_RUNDC1
21882	chr17:40435566-40436066_ATP6V0A1
22203	chr17:40435566-40436066_VAT1
22131	chr17:40435566-40436066_WNK4
21922	chr17:40435566-40436066_STAT5A
22149	chr17:40435566-40436066_VPS25
22177	chr17:40435566-40436066_RND2
21936	chr17:40435566-40436066_ACLY
21856	chr17:40435566-40436066_PTRF
21909	chr17:40435566-40436066_RAB5C
21896	chr17:40435566-40436066_KAT2A
22219	chr17:40435566-40436066_PSME3
21897	chr17:40608481-40608981_KAT2A
21883	chr17:40608481-40608981_ATP6V0A1
22051	chr17:40608481-40608981_CCR10
22075	chr17:40608481-40608981_PLEKHH3
22039	chr17:40608481-40608981_CNTNAP1
22196	chr17:40608481-40608981_IFI35
22303	chr17:40608481-40608981_DHX8
22014	chr17:40608481-40608981_NAGLU
22270	chr17:40608481-40608981_PTGES3L
22132	chr17:40608481-40608981_WNK4
22204	chr17:40608481-40608981_VAT1
22262	chr17:40608481-40608981_AARSD1
21975	chr17:40608481-40608981_DNAJC7
21857	chr17:40608481-40608981_PTRF
22220	chr17:40608481-40608981_PSME3
22111	chr17:40608481-40608981_PSMC3IP
22002	chr17:40608481-40608981_CNP
22099	chr17:40608481-40608981_TUBG1
22150	chr17:40608481-40608981_VPS25
21949	chr17:40608481-40608981_GHDC
22087	chr17:40608481-40608981_MLX
21772	chr17:40608481-40608981_JUP
22197	chr17:40776123-40776623_IFI35
22151	chr17:40776123-40776623_VPS25
21858	chr17:40776123-40776623_PTRF
22142	chr17:40776123-40776623_EZH1
22133	chr17:40776123-40776623_WNK4
22124	chr17:40776123-40776623_FAM134C
22112	chr17:40776123-40776623_PSMC3IP
22100	chr17:40776123-40776623_TUBG1
22088	chr17:40776123-40776623_MLX
22076	chr17:40776123-40776623_PLEKHH3
22064	chr17:40776123-40776623_COASY
22179	chr17:40776123-40776623_RND2
22040	chr17:40776123-40776623_CNTNAP1
22028	chr17:40776123-40776623_HSD17B1
22015	chr17:40776123-40776623_NAGLU
22003	chr17:40776123-40776623_CNP
21898	chr17:40776123-40776623_KAT2A
21976	chr17:40776123-40776623_DNAJC7
21963	chr17:40776123-40776623_NKIRAS2
21911	chr17:40776123-40776623_RAB5C
21938	chr17:40776123-40776623_ACLY
22052	chr17:40776123-40776623_CCR10
21924	chr17:40776123-40776623_STAT5A
22237	chr17:40776123-40776623_COA3
22229	chr17:40776123-40776623_RPL27
22271	chr17:40776123-40776623_PTGES3L
22221	chr17:40776123-40776623_PSME3
22263	chr17:40776123-40776623_AARSD1
22213	chr17:40776123-40776623_BECN1
22245	chr17:40776123-40776623_NBR1
22304	chr17:40776123-40776623_DHX8
22256	chr17:40778322-40778822_RUNDC1
22180	chr17:40778322-40778822_RND2
22264	chr17:40778322-40778822_AARSD1
21964	chr17:40778322-40778822_NKIRAS2
22029	chr17:40778322-40778822_HSD17B1
22101	chr17:40778322-40778822_TUBG1
22077	chr17:40778322-40778822_PLEKHH3
22230	chr17:40778322-40778822_RPL27
22125	chr17:40778322-40778822_FAM134C
21774	chr17:40778322-40778822_JUP
21873	chr17:40778322-40778822_KLHL11
21885	chr17:40778322-40778822_ATP6V0A1
22144	chr17:40781610-40782110_EZH1
22207	chr17:40781610-40782110_VAT1
22135	chr17:40781610-40782110_WNK4
21860	chr17:40781610-40782110_PTRF
22126	chr17:40781610-40782110_FAM134C
22114	chr17:40781610-40782110_PSMC3IP
22078	chr17:40781610-40782110_PLEKHH3
21874	chr17:40781610-40782110_KLHL11
22042	chr17:40781610-40782110_CNTNAP1
21965	chr17:40781610-40782110_NKIRAS2
22306	chr17:40781610-40782110_DHX8
21802	chr17:40781610-40782110_NT5C3B
22055	chr17:40784994-40785494_CCR10
22321	chr17:40784994-40785494_ETV4
21875	chr17:40784994-40785494_KLHL11
22067	chr17:40784994-40785494_COASY
22224	chr17:40784994-40785494_PSME3
21790	chr17:40784994-40785494_EIF1
22091	chr17:40784994-40785494_MLX
21776	chr17:40784994-40785494_JUP
22258	chr17:40784994-40785494_RUNDC1
22136	chr17:40784994-40785494_WNK4
22248	chr17:40784994-40785494_NBR1
22232	chr17:40784994-40785494_RPL27
22145	chr17:40784994-40785494_EZH1
22240	chr17:40784994-40785494_COA3
22154	chr17:40784994-40785494_VPS25
22190	chr17:40784994-40785494_BRCA1
22182	chr17:40784994-40785494_RND2
22115	chr17:40784994-40785494_PSMC3IP
22208	chr17:40784994-40785494_VAT1
21966	chr17:40784994-40785494_NKIRAS2
21927	chr17:40784994-40785494_STAT5A
21979	chr17:40784994-40785494_DNAJC7
22006	chr17:40784994-40785494_CNP
21914	chr17:40784994-40785494_RAB5C
21901	chr17:40784994-40785494_KAT2A
21953	chr17:40784994-40785494_GHDC
21941	chr17:40784994-40785494_ACLY
22128	chr17:41081130-41081630_FAM134C
21967	chr17:41081130-41081630_NKIRAS2
22267	chr17:41081130-41081630_AARSD1
22348	chr17:41081130-41081630_DUSP3
22137	chr17:41081130-41081630_WNK4
22209	chr17:41081130-41081630_VAT1
22146	chr17:41081130-41081630_EZH1
22007	chr17:41081130-41081630_CNP
21993	chr17:41081130-41081630_STAT3
22259	chr17:41081130-41081630_RUNDC1
22359	chr17:41081130-41081630_MPP3
21862	chr17:41081130-41081630_PTRF
22044	chr17:41081130-41081630_CNTNAP1
21888	chr17:41081130-41081630_ATP6V0A1
21954	chr17:41081130-41081630_GHDC
22080	chr17:41081130-41081630_PLEKHH3
22322	chr17:41081130-41081630_ETV4
22249	chr17:41081130-41081630_NBR1
22191	chr17:41081130-41081630_BRCA1
22116	chr17:41081130-41081630_PSMC3IP
22225	chr17:41081130-41081630_PSME3
