	Significant	y_pred	ABC.Score	distance
286	0	1	0.04514	0.09442206448645393
287	0	0	0.009313	0.10079540909254177
288	0	0	0.002542	0.07247336708828248
289	0	0	0.00573	0.07653763774454997
290	0	0	0.014335	0.08496165839582447
291	1	0	0.013732	0.08792827723289731
292	0	0	0.017837	0.08723031628023357
293	0	0	0.015968	0.07260551632541035
294	0	0	0.020215	0.08649655173494158
295	0	0	0.003482	0.07347108725619134
296	0	0	0.003482	0.07346921957754364
297	1	1	0.098287	0.1204883232705914
298	0	0	0.002081	0.07730781022310063
299	0	0	0.016782	0.0949970376085946
300	0	0	0.004873	0.07279226036355801
301	0	0	0.012063	0.0972305422766611
302	0	0	0.000972	0.07325568532522286
303	1	1	0.060774	0.12131438147880358
304	0	0	0.015805	0.0816486570510125
305	0	0	0.006117	0.07426775510112835
306	0	0	0.0062	0.07474411049092729
307	0	0	0.003545	0.07934926745119734
308	0	0	0.001615	0.07700780996510934
309	0	0	0.007253	0.09283583137031207
310	0	1	0.031009	0.1347919462978041
311	0	0	0.006886	0.08147648828583176
312	0	0	0.0	0.0819790900592789
313	0	0	0.0	0.07483042585977055
314	0	1	0.030843	0.08621921756491015
315	0	0	0.012275	0.07569018506787159
316	0	1	0.048521	0.0742693140740087
317	0	1	0.042182	0.07570033834461108
318	1	1	0.111228	0.08629280835268424
319	0	1	0.042181	0.07570143042586296
320	0	1	0.055012	0.08649826301652458
321	0	1	0.023998	0.07429231081143449
322	0	0	0.020863	0.07573117657685392
323	0	0	0.010161	0.07598968654756573
324	0	1	0.05402	0.08846141323278445
325	0	1	0.031005	0.07448295569141726
326	0	0	0.005329	0.07502081122172258
327	0	0	0.013348	0.0809002910781438
328	0	0	0.007215	0.07572468342028564
329	0	0	0.007203	0.0756399450792201
330	0	0	0.011034	0.07630890010882296
331	0	0	0.012691	0.0746431373393036
332	0	0	0.01345	0.09189658861020567
333	0	0	0.003617	0.0731087427799355
334	0	0	0.0085	0.07583197396068012
335	0	0	0.009103	0.07306496959114427
336	0	0	0.013998	0.07560676946127236
337	0	1	0.026586	0.07394763616665478
338	0	1	0.076848	0.09859034812833319
339	0	0	0.005487	0.0769373715678086
340	0	0	0.001945	0.08278037111951882
341	0	0	0.001162	0.07447792918807923
342	0	0	0.003228	0.07755479328262614
343	0	0	0.001146	0.07274152071247737
344	0	0	0.002404	0.08747692321829714
345	0	0	0.00071	0.07612692533331339
346	0	0	0.002015	0.08228910686374541
347	0	0	0.00098	0.07455005121110428
348	0	0	0.001516	0.08022715907707181
349	0	0	0.002425	0.07889337407750852
350	0	0	0.002902	0.07516403611523602
351	0	0	0.011187	0.09041018731499607
352	0	0	0.001401	0.07337543163574405
353	0	0	0.006817	0.0733692110325348
354	0	0	0.010229	0.0842827666962712
355	0	0	0.00365	0.07332468886739771
356	0	0	0.003931	0.07281340812839521
357	0	0	0.003785	0.07501580923980118
358	0	0	0.002554	0.07327286972208132
359	0	0	0.008072	0.08394741637396426
360	0	0	0.002986	0.07868686575351505
361	0	0	0.003157	0.07303532019909881
362	0	0	0.001998	0.0725533905955547
363	0	0	0.002817	0.07779818554287435
364	0	0	0.008709	0.08093070205682046
365	0	0	0.003385	0.07239156469664368
366	0	0	0.003349	0.07314239562449841
367	0	0	0.003188	0.07529210051288203
368	0	0	0.01735	0.09094618705838763
369	0	0	0.01801	0.07509870969072897
370	0	0	0.020656	0.07723123388990186
371	0	0	0.004075	0.07826583125995361
372	0	0	0.003132	0.07938865262897025
373	0	0	0.001545	0.073594381353993
374	0	0	0.004347	0.08114823472395877
375	0	0	0.001866	0.07571736633632312
376	0	0	0.010915	0.08121327470324331
377	0	0	0.002316	0.07308428211247718
378	0	0	0.003342	0.07871352813913543
379	0	0	0.002356	0.07274041054330384
380	0	0	0.019747	0.09454002151914223
381	0	1	0.023783	0.08110391983034225
382	1	0	0.017293	0.08428921537892889
383	0	0	0.00718	0.0724961902653748
384	0	0	0.008501	0.07463346981160532
385	0	1	0.08006	0.1209709539144722
386	0	0	0.00824	0.08424963160632945
387	0	1	0.038149	0.11831319637200026
388	0	0	0.011333	0.08112704050555204
389	0	0	0.003421	0.07249192775261556
390	0	0	0.004051	0.07462676546834143
391	0	0	0.003634	0.07612454759688071
392	0	0	0.004198	0.07326956867080332
393	0	0	0.005772	0.08655938476472755
394	0	0	0.004924	0.07333545644771154
395	0	0	0.00594	0.08585732450486691
396	0	0	0.0075	0.08011162484508001
397	0	0	0.010386	0.08576151132757844
398	0	1	0.044143	0.0930886713078336
399	0	0	0.014019	0.08674263110077286
400	0	0	0.006093	0.07446500222809237
401	0	1	0.025022	0.09066349430315654
402	0	1	0.027895	0.08799846337430173
403	0	0	0.007294	0.07709066981509728
404	0	0	0.013946	0.07434089512272926
405	0	0	0.008571	0.07695137944881056
406	0	0	0.01619	0.08942084628444799
407	0	0	0.006238	0.07473025594358951
408	0	0	0.004951	0.0741101843064861
409	0	0	0.007127	0.0792476590906355
410	0	1	0.025163	0.08898711778055671
411	0	0	0.009941	0.0888461501970056
412	0	0	0.009758	0.08957447928135566
413	0	0	0.002187	0.07415124345449896
414	0	0	0.004471	0.07913668827100631
415	0	0	0.003478	0.07687934527670517
416	0	0	0.004101	0.07477697508484629
417	0	0	0.012254	0.09000198503151588
418	0	0	0.004557	0.07906300861501915
419	0	0	0.00493	0.07320323731197621
420	0	0	0.014828	0.08848410631924909
421	0	0	0.0139	0.0732516124153576
422	0	0	0.014148	0.07891066724581765
423	0	1	0.027594	0.09100247356711379
424	0	0	0.020181	0.07487663751608542
425	0	1	0.03452	0.08777897737470584
426	0	0	0.004023	0.07329115646558801
427	0	0	0.002483	0.07428743208844066
428	0	0	0.009426	0.07493228586096297
429	0	0	0.008688	0.08725874813899669
430	0	0	0.011334	0.09193255501222368
431	0	1	0.032735	0.07703878262039153
432	1	1	0.062105	0.08396981754067963
433	0	0	0.016936	0.073355979967174
434	0	0	0.007055	0.0736972039667176
435	0	0	0.003126	0.0723866169055848
436	0	0	0.015825	0.08075947628008445
437	0	0	0.004739	0.07280785351092735
438	0	0	0.0079	0.0723975374988186
439	0	0	0.017659	0.07902164637101415
440	0	0	0.017487	0.07997917455073887
441	0	0	0.008346	0.07320489560446741
442	0	0	0.008756	0.07353135485935597
443	0	0	0.021241	0.09744021849593555
444	0	0	0.006972	0.0761008432426374
445	0	0	0.005949	0.08339904901068305
446	0	0	0.014114	0.10309832622824447
447	0	0	0.016177	0.10303145167926198
448	0	0	0.017936	0.10094750301228222
449	0	0	0.015648	0.10585547721461319
450	0	0	0.000502	0.0731955043011681
451	0	0	0.000542	0.07825556190557478
452	0	0	0.000865	0.07638872662674985
453	0	0	0.000651	0.07427929093849613
454	0	0	0.001059	0.07411981989077088
455	0	0	0.000604	0.07283420793360673
456	0	0	0.011494	0.07414761357703763
457	0	0	0.006551	0.07285587380611952
458	0	0	0.005447	0.07321835263503418
459	0	0	0.012129	0.07766212664701914
460	0	0	0.005879	0.07819290968873784
461	0	0	0.005596	0.07286052430923211
462	0	0	0.007656	0.07644370550596044
463	0	0	0.005596	0.07286105326914155
464	0	0	0.009203	0.07817771505043007
465	0	0	0.008879	0.07322395180484186
466	0	0	0.006989	0.0741544285497194
467	0	0	0.004242	0.0743150740233636
468	0	0	0.001655	0.0775151347166716
469	0	0	0.001318	0.07467040818085689
470	0	0	0.001559	0.07803050094433711
471	0	0	0.001789	0.07422200332855819
472	0	0	0.001222	0.07327940250190024
473	0	0	0.002013	0.07438496422411636
474	0	0	0.00634	0.07746700083629196
475	0	0	0.003337	0.07469793594238787
476	0	0	0.005204	0.07659188709438733
477	0	0	0.003657	0.07424708201059889
478	0	0	0.004923	0.0747162173182464
479	0	0	0.005089	0.0742257909485001
480	0	0	0.003906	0.07552502593685943
481	0	0	0.005089	0.0742250844236444
482	0	0	0.001424	0.07843104755508709
483	0	0	0.001364	0.07577127266457173
484	0	0	0.001357	0.07645659640439925
485	0	0	0.001405	0.07951963682103223
486	0	0	0.00036	0.08027056808880279
487	0	0	0.000881	0.08081339768965462
488	0	0	0.000479	0.07343294068345309
489	0	0	0.000683	0.07765138420402394
490	0	0	0.000428	0.07679939833533214
491	0	0	0.000428	0.07680058652869469
492	0	0	0.0	0.07375237537049281
493	0	0	0.0	0.07983571477881111
494	0	0	0.0	0.07253858992946277
495	0	0	0.0	0.08434352476174196
496	0	0	0.0	0.07241451606119076
497	0	0	0.0	0.08702170363981807
498	0	0	0.0	0.07859765585903523
499	0	0	0.0	0.08803171567053816
500	0	0	0.000916	0.08358718928319243
501	0	0	0.000996	0.08140489134102116
502	0	0	0.00062	0.07240329704453419
503	0	0	0.000654	0.07418687017454102
504	0	0	0.001689	0.08839140994206764
505	0	0	0.005732	0.09810525452229768
506	0	0	0.000676	0.07287087906143315
507	0	0	0.000913	0.07981070084839358
508	0	0	0.002879	0.09072129996766613
509	0	0	0.000423	0.07913601631702244
510	0	0	0.000382	0.0773614682665101
511	0	0	0.000398	0.07570484472501195
512	0	0	0.000186	0.07549241626311116
513	0	0	0.000442	0.07963205207834274
514	0	0	0.000447	0.07831852732893012
515	0	0	0.005702	0.07527306089371011
516	0	0	0.005132	0.07507807022180547
517	0	1	0.036088	0.09344726997607027
518	0	0	0.009001	0.07693586963728868
519	0	0	0.008384	0.0789724940657553
520	0	0	0.006171	0.07779319989859183
521	0	0	0.013196	0.07403040560924254
522	0	0	0.005448	0.07442472003265176
523	0	0	0.008973	0.07677143165247097
524	0	0	0.005299	0.07463252354874991
525	0	0	0.004546	0.07322983453852967
526	0	0	0.003055	0.07820666764792425
527	0	0	0.005299	0.07463382470781181
528	0	0	0.004461	0.07728441531745663
529	0	0	0.006101	0.07949326081543301
530	0	0	0.00442	0.07485077677025928
531	0	1	0.031149	0.10135181771819603
532	0	0	0.006347	0.08336446381817333
533	0	0	0.017704	0.08888763719769655
534	0	0	0.003978	0.07250357581656515
535	0	1	0.060909	0.12599701605115882
536	0	0	0.014994	0.11645613106536978
537	0	0	0.00404	0.08761890515863649
538	0	0	0.001892	0.08020577932518262
539	0	0	0.003282	0.08077859032094913
540	0	0	0.002462	0.0745093857149006
541	0	0	0.002915	0.07350491953555244
542	0	0	0.003495	0.07677473073229886
543	0	0	0.002716	0.07578957131308148
544	0	0	0.00401	0.08302450934045782
545	0	0	0.005638	0.07794423567817091
546	0	0	0.003169	0.0805171153956104
547	0	0	0.011492	0.07459042498924384
548	0	0	0.010283	0.07968553337310084
549	0	0	0.006293	0.08264196162240638
550	0	0	0.017341	0.08050085547088173
551	0	0	0.009008	0.07996934638414384
552	0	0	0.00742	0.07690179237334739
553	0	1	0.050633	0.0988685375137624
554	0	0	0.000888	0.07279728023184097
555	0	0	0.003013	0.07389991481547975
556	0	0	0.002141	0.07744364740579557
557	0	0	0.001216	0.07330378372190828
558	0	0	0.001075	0.07427030926100474
559	0	1	0.022995	0.1218976276092155
560	0	0	0.000888	0.07279784788848696
561	0	0	0.001237	0.07547077512378624
562	0	0	0.004929	0.08427278224432973
563	0	0	0.001215	0.07298787750865236
564	0	0	0.001756	0.07722201219930219
565	0	0	0.003632	0.07647083576913583
566	0	0	0.003185	0.08307821723954971
567	0	1	0.023415	0.09808402981543284
568	0	0	0.006138	0.08193933157186131
569	0	0	0.006468	0.08904914144418445
570	0	0	0.003691	0.07461837700379517
571	0	0	0.00238	0.07425755984138561
572	0	1	0.028478	0.08895798037489207
573	0	0	0.020764	0.07502857578574283
574	0	1	0.025583	0.08311495323064988
575	0	1	0.048725	0.08780406231821504
576	1	1	0.129144	0.09841253796559556
577	0	0	0.021659	0.07461083557839437
578	0	0	0.013125	0.07522338292932176
579	0	1	0.024829	0.07648181450745956
580	0	1	0.024915	0.07911670791213535
581	0	0	0.012401	0.07425056167402808
582	0	0	0.002022	0.07424265415988926
583	0	0	0.004644	0.08885350692719347
584	0	0	0.00214	0.07521372420490455
585	0	0	0.004063	0.07913731957658625
586	0	0	0.00404	0.09197512059846814
587	0	0	0.021059	0.09880113578847466
588	0	0	0.003532	0.07460231511262505
589	0	0	0.017457	0.07575683061541925
590	0	0	0.014813	0.08175379492501096
591	0	0	0.017326	0.07498560450996564
592	0	0	0.020718	0.07653992021493178
593	0	0	0.010952	0.07517867820941813
594	0	0	0.02079	0.07921312043428953
595	0	1	0.10776	0.10039717568276753
596	0	0	0.003349	0.07770790178257979
597	0	0	0.001551	0.07375903819071611
598	0	0	0.003256	0.07508527720233202
599	0	0	0.003707	0.08130279569499027
600	0	0	0.007776	0.07417623807506317
601	0	0	0.004045	0.07403165803674949
602	0	0	0.005236	0.07747894790343554
603	0	0	0.020136	0.08318674235461632
604	0	0	0.004075	0.07471755831500622
605	0	0	0.00325	0.07763937332979154
606	0	0	0.017354	0.07464060652574793
607	0	0	0.018321	0.07524293933972782
608	0	0	0.016875	0.0732142368279208
609	0	0	0.021381	0.07271656115410137
610	0	1	0.046785	0.08533046890575424
611	0	0	0.003498	0.07513259316189425
612	0	1	0.115125	0.11711679660520805
613	0	0	0.004069	0.07414840427378357
614	0	0	0.00597	0.11103368180735607
615	0	0	0.0014	0.0852710353125545
616	0	0	0.000493	0.0751101195062837
617	0	0	0.001023	0.07955985967683561
618	0	0	0.000921	0.07409939578366984
619	0	0	0.006064	0.08264124052267485
620	0	0	0.000631	0.07327703744754475
621	0	0	0.001594	0.08053865019915449
622	0	0	0.000631	0.07328110709871186
623	0	0	0.004813	0.09072398781272485
624	0	0	0.010503	0.09171138253365743
625	0	0	0.010503	0.09175995896849061
626	0	0	0.008848	0.08174543102921658
627	0	0	0.013783	0.08557170219678856
628	0	0	0.004598	0.07289760138872427
629	0	0	0.011237	0.08290796333814195
630	0	0	0.008717	0.08569019088855602
631	0	0	0.003093	0.0774718923910879
632	0	0	0.006643	0.0914225477111147
633	0	0	0.004193	0.08248948790161502
634	0	1	0.038531	0.09101885918536017
635	0	1	0.03853	0.09106288344091074
636	0	1	0.03084	0.08190047996507958
637	0	1	0.02246	0.08030743194892337
638	0	1	0.029548	0.08259388075240087
639	0	1	0.027156	0.0728701218191251
640	0	1	0.027507	0.07980390695704852
641	0	1	0.03561	0.08586829065928908
642	0	0	0.008945	0.09089117566176694
643	0	0	0.00686	0.08264044362091644
644	0	0	0.008945	0.09084821496883136
645	0	0	0.006304	0.07286295162794862
646	0	0	0.007159	0.08194178743729878
647	0	0	0.006386	0.07983233598512636
648	0	0	0.005214	0.08033858062090717
649	0	0	0.00711	0.08267683185772146
650	0	0	0.002172	0.07758039862084057
651	0	0	0.00386	0.07753218669355655
652	0	0	0.004714	0.08268604078825759
653	0	0	0.001493	0.07759861090671086
654	0	0	0.00492	0.08198220669581853
655	0	0	0.004886	0.08263130597381316
656	0	0	0.004388	0.07986009894387132
657	0	0	0.006147	0.09072829052292111
658	0	0	0.002159	0.07463996345258124
659	0	0	0.003451	0.07282148744051185
660	0	0	0.002159	0.0746368931083772
661	0	0	0.008307	0.09176073764860584
662	0	0	0.001315	0.07224190494476301
663	0	0	0.002613	0.0768013309223502
664	0	0	0.002583	0.08073389212276653
665	0	0	0.001916	0.07472080918960614
666	0	0	0.006756	0.09348393448298715
667	0	0	0.002162	0.07747163952313033
668	0	0	0.003202	0.07276512384671575
669	0	0	0.00379	0.081008226215671
670	0	0	0.002529	0.07271983582794433
671	0	0	0.00252	0.07479006467771535
672	0	0	0.002396	0.07270189030969126
673	0	0	0.012091	0.09525920517687551
674	0	0	0.001259	0.07233341217407038
675	0	0	0.00252	0.07479323343218404
676	0	0	0.001762	0.07759190893218644
677	0	0	0.007507	0.0726974554915941
678	0	0	0.021533	0.09545967585027576
679	0	0	0.003796	0.07479696350826602
680	0	0	0.004777	0.07705050561972104
681	0	0	0.00076	0.07234209740230153
682	0	0	0.001355	0.07271040699776907
683	0	0	0.001863	0.07269249803456322
684	0	0	0.000942	0.07480787312199777
685	0	0	0.001063	0.07761745299657372
686	0	0	0.001152	0.08129140046776982
687	0	0	0.00204	0.07484126086790245
688	0	0	0.011573	0.09676880583729107
689	0	0	0.004035	0.07267125374631836
690	0	0	0.001012	0.07263892979551861
691	0	0	0.002228	0.07788526896883298
692	0	0	0.010275	0.10058054801126103
693	0	0	0.00247	0.07854063988054892
694	0	0	0.001246	0.07531484549860905
695	0	0	0.002884	0.07240906911340136
696	0	0	0.009024	0.07857913951365811
697	0	0	0.008143	0.07791926971331903
698	0	1	0.037543	0.09961427490605157
699	0	0	0.010126	0.07238125540694484
700	0	0	0.010538	0.07239798958463493
701	0	0	0.003585	0.07805377348875162
702	0	0	0.011625	0.09666807491952162
703	0	0	0.000499	0.07429445271863144
704	0	0	0.000204	0.0728081408534409
705	0	0	0.000517	0.07303189940509738
706	0	0	0.004707	0.0733121717382531
707	0	0	0.003779	0.07655608808942317
708	0	0	0.006916	0.08267229003576808
709	0	0	0.010324	0.08539693966126007
710	0	0	0.001468	0.07330377732945298
711	0	0	0.001345	0.07586573397092745
712	0	0	0.001561	0.07376933576840028
713	0	0	0.001814	0.07419231073977034
714	0	0	0.004215	0.0812291765371315
715	0	0	0.002721	0.08383631718575175
716	0	0	0.00345	0.07401137639501258
717	0	0	0.013684	0.10135608196476652
718	0	0	0.001141	0.07352118737938697
719	0	0	0.000756	0.07322367844238713
720	0	0	0.00246	0.0786896009779865
721	0	0	0.001014	0.07268085999242609
722	0	1	0.022121	0.1056102089758656
723	0	1	0.037622	0.10180145983039654
724	0	0	0.009484	0.07401742359443325
725	0	0	0.003238	0.07249521823586566
726	0	0	0.006272	0.07564898809566618
727	0	0	0.006762	0.07870487647404602
728	0	1	0.060818	0.10493458697215087
729	0	0	0.006979	0.07902828855986083
730	0	0	0.005972	0.07582563900408713
731	0	0	0.003218	0.07258578557044702
732	0	0	0.004022	0.0741432155617415
733	0	1	0.078772	0.1338842056391073
734	0	0	0.00232	0.07363993485086863
735	0	0	0.002061	0.0727798372923221
736	0	0	0.002942	0.07333505744560696
737	0	0	0.011346	0.0866631818261537
738	0	1	0.024562	0.09685882735307409
739	0	0	0.001645	0.07613383629212148
740	0	0	0.000788	0.07403800723084164
741	0	0	0.004051	0.0850852452427046
742	0	0	0.001206	0.07453833008642477
743	0	0	0.001166	0.07580040069576738
744	0	0	0.003904	0.08426540429552909
745	0	0	0.000763	0.07290087777691284
746	0	0	0.006881	0.08746721869139513
747	0	0	0.002493	0.07925901971098512
748	0	0	0.004051	0.0850660266096435
749	0	0	0.001318	0.07514720267868177
750	0	0	0.001166	0.07580532020075312
751	0	0	0.003667	0.08194003794658644
752	0	0	0.003783	0.08456981892716295
753	0	0	0.001111	0.07250325843436133
754	0	0	0.004629	0.08526300123471632
755	0	0	0.003145	0.08428701505948855
756	0	0	0.001783	0.07493677137345776
757	0	0	0.00219	0.08146424518406431
758	0	0	0.005254	0.09321750029933878
759	0	0	0.00519	0.08904030590127444
760	0	0	0.00138	0.07404457420543147
761	0	1	0.0297	0.11728591817562843
762	0	0	0.000879	0.08047735980232286
763	0	0	0.001669	0.07329137322930283
764	0	0	0.00138	0.07404448449306945
765	0	0	0.001586	0.08343670071418884
766	0	0	0.006618	0.09188326664874016
767	0	0	0.002478	0.08270089721968542
768	0	0	0.002974	0.07707914458676084
769	0	0	0.001933	0.08320145544043892
770	0	0	0.001719	0.07388204170434542
771	0	0	0.002546	0.0783694753614981
772	0	0	0.00209	0.07913778801223356
773	1	0	0.004093	0.08664746796903543
774	0	0	0.001651	0.07402324029204184
775	0	0	0.001734	0.08108459898887875
776	0	0	0.002655	0.07660985636999226
777	0	0	0.003381	0.08197939487341205
778	0	0	0.001496	0.07281272350373667
779	0	0	0.002974	0.07707931003617964
780	0	0	0.004526	0.07429086241538725
781	0	0	0.007795	0.08418227696845344
782	0	0	0.004546	0.0736358652274386
783	0	0	0.004885	0.07248257377545628
784	0	0	0.004546	0.07363354717764212
785	0	0	0.010909	0.08128851769995703
786	0	0	0.008175	0.08145691191064106
787	0	0	0.005638	0.07596994374798235
788	0	0	0.00691	0.07788671818518329
789	0	0	0.004875	0.07970041973036003
790	0	0	0.001948	0.08100922632836464
791	0	0	0.002266	0.07937038051779481
792	0	0	0.002062	0.08085345114849964
793	0	0	0.005939	0.08294593069154578
794	0	0	0.001408	0.07322946960011005
795	0	0	0.003785	0.07788523676856968
796	0	0	0.001177	0.07529401529907481
797	0	0	0.001583	0.07351517898012203
798	0	0	0.00193	0.07324684832209495
799	0	0	0.003854	0.07818182684139215
800	0	0	0.006928	0.08512753110881013
801	0	0	0.005187	0.07784103555431832
802	0	0	0.00814	0.08283675510352129
803	0	0	0.002995	0.0744332003162918
804	0	0	0.0	0.07407926938918177
805	0	0	0.0	0.07695171567792117
806	0	0	0.0	0.07402361988824425
807	0	0	0.0	0.07609931922806391
808	0	0	0.001159	0.0736094943549207
809	0	0	0.000893	0.07572059127585748
810	0	0	0.001141	0.07665071406046133
811	0	0	0.001417	0.07741844004494754
812	0	0	0.00139	0.07383578630926271
813	0	0	0.001165	0.07302034643496155
814	0	0	0.001862	0.08679567647350951
815	0	0	0.00159	0.07277586346921784
816	0	0	0.009042	0.07354154431825691
817	0	0	0.010691	0.0780941253119107
818	0	0	0.007992	0.07530007401784403
819	0	0	0.007985	0.07353733690195331
820	0	0	0.010644	0.07328681055750404
821	0	0	0.006801	0.07253648717468066
822	0	0	0.010691	0.07809419232079091
823	0	1	0.031182	0.08942473962695187
824	0	0	0.001245	0.07966880076015506
825	0	0	0.001214	0.07724041516850097
826	0	0	0.001078	0.0753679032349271
827	0	0	0.001245	0.07966889058386123
828	0	0	0.001267	0.0738361584072073
829	0	0	0.00163	0.08113471972769418
830	0	0	0.004884	0.0738473994755127
831	0	0	0.005478	0.07856237036402018
832	0	0	0.002419	0.07413514777458596
833	0	0	0.003753	0.07455812235421781
834	0	0	0.002279	0.07725722814949415
835	0	1	0.040379	0.10734877681491511
836	0	0	0.001089	0.07408901637413685
837	0	0	0.00154	0.08050153419857077
838	0	0	0.0018	0.07525008576425576
839	0	0	0.001641	0.07341816650757883
840	0	0	0.006194	0.07708435879952011
841	0	0	0.002561	0.08037138378554136
842	0	0	0.019336	0.11131733461269616
843	0	0	0.007883	0.07502111315021737
844	0	0	0.003226	0.07262991913160499
845	0	0	0.007455	0.07684405997613375
846	1	1	0.064243	0.10756280371495654
847	0	0	0.008839	0.07543499518705708
848	0	0	0.002874	0.07319897850972666
849	0	0	0.002874	0.07319987872595157
850	0	0	0.00626	0.07313299344743082
851	0	0	0.011528	0.08376192214582363
852	0	0	0.002644	0.07322090801441478
853	0	0	0.00686	0.0767981712606258
854	0	0	0.00615	0.07272976986434891
855	0	0	0.010608	0.0839245329203323
856	1	1	0.059114	0.10443571736394382
857	0	0	0.009377	0.0816757412410201
858	0	0	0.003731	0.07331820169456925
859	0	0	0.001198	0.07322979049272682
860	1	0	0.021103	0.10352287145142809
861	0	0	0.001471	0.07310369337544204
862	0	0	0.001894	0.07678163451601758
863	0	0	0.002504	0.08163511494992778
864	0	0	0.002794	0.08364935163080643
865	0	1	0.094066	0.13281164631631798
866	0	1	0.030445	0.10517042902498071
867	0	0	0.021245	0.08981917296323272
868	0	0	0.00489	0.07441434854014663
869	0	0	0.004029	0.07991433431255512
870	0	0	0.003485	0.07321505844508058
871	0	1	0.027835	0.11109890537886323
872	0	0	0.008104	0.07754166076205402
873	0	0	0.008104	0.07754235429635072
874	0	0	0.006149	0.07568786991798772
875	0	0	0.005929	0.07870147606226112
876	0	0	0.003494	0.07395046472162682
877	0	0	0.001852	0.0745906343650047
878	0	0	0.001852	0.07459184054570117
879	0	0	0.002047	0.07446507567175233
880	0	0	0.004146	0.07721866808569085
881	0	0	0.002089	0.0741098356650324
882	0	0	0.01202	0.09202424111601211
883	0	0	0.001972	0.07352643258819579
884	0	0	0.004584	0.07997734528015657
885	0	0	0.006147	0.0785446506139547
886	0	0	0.001553	0.08914806643389102
887	0	0	0.011317	0.10282687205730681
888	0	0	0.002301	0.09204058190980363
889	0	0	0.002301	0.09204803664034131
890	0	0	0.001172	0.07265969138865506
891	0	0	0.001215	0.07249869915999924
892	0	0	0.002723	0.07247408327378169
893	0	0	0.001322	0.07320621640156083
894	0	0	0.001322	0.07320652944135525
895	0	0	0.016724	0.09651568255656563
896	0	0	0.006782	0.0978120534570249
897	0	0	0.011194	0.07249408535628281
898	0	1	0.029902	0.10689803302699594
899	0	0	0.008863	0.07330744163600056
900	0	1	0.057441	0.09284578542684996
901	0	1	0.026378	0.09268423723210786
902	1	1	0.041182	0.10783509933857911
903	0	0	0.007988	0.07331353596966257
904	0	0	0.007988	0.07331321569188393
905	0	0	0.001294	0.07251625676133502
906	0	0	0.001267	0.0780029658059625
907	0	0	0.002456	0.07333387351014137
908	0	0	0.012664	0.11218688010238792
909	0	0	0.013549	0.09164304004470941
910	0	0	0.002128	0.07795205683259802
911	0	0	0.014404	0.08962116270791011
912	0	0	0.009056	0.07345383614789916
913	1	0	0.021401	0.10748355608723165
914	0	0	0.002912	0.08135835381274947
915	0	0	0.005319	0.08868751072947441
916	0	0	0.008608	0.08140991874661674
917	0	0	0.004671	0.09691538643763821
918	0	0	0.003269	0.07420539025266866
919	0	1	0.022636	0.09320169993196271
920	0	0	0.001245	0.07929286778050038
921	0	0	0.000782	0.07803235499534
922	0	0	0.000616	0.07914088478158562
923	0	0	0.000616	0.0791224728850225
924	0	0	0.000382	0.07688771987180856
925	0	0	0.0006	0.07498535926284601
926	0	0	0.00209	0.0766861654900224
927	0	0	0.001597	0.076011172006332
928	0	0	0.002539	0.07683177392408432
929	0	0	0.011591	0.07758813524985662
930	0	0	0.012149	0.07425402043041665
931	0	0	0.007264	0.07584086506379191
932	0	0	0.002461	0.07512456404478161
933	0	0	0.004162	0.07683294338004912
934	0	0	0.001091	0.07345643068147724
935	0	0	0.001653	0.0748666543758994
936	0	0	0.003319	0.07972321092074738
937	0	0	0.001729	0.07347182260962998
938	0	0	0.005451	0.0782129518074579
939	0	0	0.002618	0.0748873265796692
940	0	0	0.005259	0.07977624260153858
941	0	0	0.003157	0.07568658186212633
942	0	0	0.001632	0.07355076536229063
943	0	0	0.006175	0.07590861573824087
944	0	0	0.007529	0.09067349563772086
945	0	0	0.002455	0.0752061552804286
946	0	0	0.01114	0.10036296780419428
947	0	0	0.001882	0.07690356414900805
948	0	0	0.002332	0.07239225770934397
949	0	0	0.003899	0.08054880372976544
950	0	0	0.001421	0.07548723346950181
951	0	0	0.009591	0.08174910703967524
952	0	0	0.002362	0.07584870105137619
953	0	0	0.00386	0.08162574366581972
954	0	0	0.003235	0.07345651653019651
955	0	0	0.001991	0.07380850950849227
956	0	0	0.00412	0.07643013088491371
957	0	1	0.039274	0.09899578216002641
958	0	0	0.002491	0.07262677950499066
959	0	0	0.00505	0.07711357586513885
960	0	0	0.002838	0.07241039202587582
961	0	0	0.004278	0.08049373380883172
962	0	0	0.000745	0.08171989413982568
963	0	0	0.00085	0.07639465528311885
964	0	0	0.000578	0.07383926513119643
965	0	0	0.000481	0.07264300920463881
966	0	0	0.008465	0.1002677340045046
967	0	0	0.001492	0.08165447976527665
968	0	0	0.000548	0.07242587369551079
969	0	0	0.000824	0.07347591884140282
970	0	0	0.000535	0.07260814065418897
971	0	0	0.000385	0.07382941507862573
972	0	0	0.00052	0.07707304046464247
973	0	0	0.002231	0.0758092571534903
974	0	0	0.003408	0.07609844369736302
975	0	0	0.002853	0.0761638094944395
976	0	0	0.005817	0.08847849827138145
977	0	0	0.006093	0.08239179893300366
978	0	0	0.003771	0.07993558016576208
979	0	0	0.007421	0.10385516505362928
980	0	0	0.011819	0.10747303944475674
981	0	0	0.000761	0.07855218801205488
982	0	0	0.001126	0.07251267087084129
983	0	0	0.00252	0.07359066330696856
984	0	1	0.024862	0.10915397200405358
